snapshot_id,project_id,snapshot_date,state,district,project_type,implementing_agency,project_geometry_type,applicable_land_acquisition_act,total_land_required_hectares,number_of_villages_affected,estimated_project_cost_inr_crore,land_type_required,tribal_area_flag,project_sanction_date,planned_land_acquisition_completion_date,planned_land_acquisition_duration_days,days_since_sanction_at_snapshot,current_stage_number,current_stage_name,percent_stages_completed_as_of_snapshot,cumulative_stage_delay_days_as_of_snapshot,approvals_required_count,approvals_approved_count_as_of_snapshot,approvals_pending_count_as_of_snapshot,critical_approval_pending_flag_as_of_snapshot,percent_compensation_disbursed_as_of_snapshot,compensation_dispute_flag_as_of_snapshot,active_legal_cases_count_as_of_snapshot,stay_order_active_flag_as_of_snapshot,high_court_or_above_case_flag_as_of_snapshot,percent_land_clear_title,percent_land_disputed_ownership,consent_percent_obtained,land_record_digitization_status,number_of_displaced_families,percent_families_resettled_as_of_snapshot,rr_plan_approved_flag_as_of_snapshot,rr_grievance_backlog_as_of_snapshot,public_hearing_objections_count,political_sensitivity_index,local_body_resolution_status,officer_turnover_count_as_of_snapshot,funds_availability_status_as_of_snapshot,budget_utilization_percent_as_of_snapshot,e_governance_system_used_flag,state_historical_avg_delay_days,agency_historical_completion_rate,project_type_historical_delay_rate,next_stage_at_snapshot,next_stage_name_at_snapshot,heuristic_risk_score,risk_tier,project_latitude,project_longitude,recommended_split,target_is_delayed_beyond_6mo,target_land_acquisition_delay_category_final,target_land_acquisition_delay_days_final,target_known_flag,target_next_stage_delay_flag,target_next_stage_delay_days,target_next_stage_known_flag
SNAP-000335-1,SIH26017-PRJ-000335,2023-12-29,Gujarat,Vadodara,Mining Project,State Mining Corp,Area,"Coal Bearing Areas Acquisition Act, 1957",1989.01,43,3980.32,Mixed,False,2022-07-31,2030-05-29,2859,516,4,Draft Declaration,33.3,189,5,5,0,False,0.0,False,0,False,False,53.0,50.2,,Not Digitized,980,0.0,True,57,50,High,Opposing,2,Insufficient,34.7,False,117.8,38.5,76.9,4,Draft Declaration,54.2,Medium,21.9335,73.32567,train,,,,False,True,119.0,True
SNAP-000335-2,SIH26017-PRJ-000335,2025-06-26,Gujarat,Vadodara,Mining Project,State Mining Corp,Area,"Coal Bearing Areas Acquisition Act, 1957",1989.01,43,3980.32,Mixed,False,2022-07-31,2030-05-29,2859,1061,6,Award Declaration (Sec 23),55.6,567,5,5,0,False,12.0,False,0,False,False,51.1,50.4,,Not Digitized,980,7.9,True,91,50,High,Opposing,6,Insufficient,49.1,False,106.9,43.5,82.6,6,Award Declaration (Sec 23),60.2,High,21.9335,73.32567,train,,,,False,True,251.0,True
SNAP-000336-1,SIH26017-PRJ-000336,2021-09-07,Madhya Pradesh,Indore,State Highway,State PWD,Linear,"RFCTLARR Act, 2013",194.48,5,1981.84,Government-Wasteland,True,2019-08-17,2021-04-25,617,752,7,Compensation Disbursement,77.8,-25,4,4,0,False,44.9,False,0,False,False,70.8,27.4,,Not Digitized,13,52.4,True,1,8,Medium,Neutral,7,Delayed,59.3,False,-2.6,81.2,50.0,8,Possession,18.2,Low,22.91569,75.95532,train,,,,True,True,,True
SNAP-000337-1,SIH26017-PRJ-000337,2023-11-27,Chhattisgarh,Raipur,Power Transmission Line,POWERGRID/State Transco,Linear,"RFCTLARR Act, 2013",7.28,3,778.61,Agricultural,False,2022-12-06,2027-07-19,1686,356,2,Social Impact Assessment (SIA),11.1,72,4,3,1,True,0.0,False,0,False,False,64.9,30.3,,Partially Digitized,0,0.0,False,0,6,Low,Opposing,0,Insufficient,16.5,True,57.5,69.4,55.6,2,Social Impact Assessment (SIA),22.9,Low,21.29716,81.71479,train,,,,False,True,245.0,True
SNAP-000337-2,SIH26017-PRJ-000337,2024-10-21,Chhattisgarh,Raipur,Power Transmission Line,POWERGRID/State Transco,Linear,"RFCTLARR Act, 2013",7.28,3,778.61,Agricultural,False,2022-12-06,2027-07-19,1686,685,4,Draft Declaration,33.3,370,4,4,0,False,0.0,False,0,False,False,67.3,31.1,,Partially Digitized,0,0.0,True,0,6,Low,Opposing,2,Insufficient,40.4,True,60.5,66.7,59.0,4,Draft Declaration,39.6,Medium,21.29716,81.71479,train,,,,False,True,42.0,True
SNAP-000337-3,SIH26017-PRJ-000337,2025-09-30,Chhattisgarh,Raipur,Power Transmission Line,POWERGRID/State Transco,Linear,"RFCTLARR Act, 2013",7.28,3,778.61,Agricultural,False,2022-12-06,2027-07-19,1686,1029,6,Award Declaration (Sec 23),55.6,517,4,4,0,False,32.3,False,0,False,False,70.6,30.2,,Partially Digitized,0,0.0,True,0,6,Low,Opposing,6,Delayed,54.8,True,91.0,64.4,57.8,6,Award Declaration (Sec 23),30.6,Medium,21.29716,81.71479,train,,,,False,True,107.0,True
SNAP-000338-1,SIH26017-PRJ-000338,2016-10-10,Chhattisgarh,Durg,Power Transmission Line,POWERGRID/State Transco,Linear,"RFCTLARR Act, 2013",147.27,8,787.99,Agricultural,False,2015-12-28,2018-06-15,900,287,4,Draft Declaration,44.4,1,4,3,1,True,0.0,False,0,False,False,85.8,11.6,,Not Digitized,13,0.0,True,0,11,Low,Neutral,0,Delayed,29.0,False,,,,5,Final Declaration (Sec 19),7.7,Low,21.06885,81.04421,train,False,On-Time,0.0,True,False,18.0,True
SNAP-000338-2,SIH26017-PRJ-000338,2017-08-08,Chhattisgarh,Durg,Power Transmission Line,POWERGRID/State Transco,Linear,"RFCTLARR Act, 2013",147.27,8,787.99,Agricultural,False,2015-12-28,2018-06-15,900,589,7,Compensation Disbursement,66.7,71,4,4,0,False,34.6,False,0,False,False,82.8,10.2,,Not Digitized,13,17.8,True,1,11,Low,Neutral,0,Adequate,51.3,False,,100.0,100.0,7,Compensation Disbursement,5.4,Low,21.06885,81.04421,train,False,On-Time,0.0,True,True,77.0,True
SNAP-000339-1,SIH26017-PRJ-000339,2018-08-31,West Bengal,Purulia,Irrigation Canal/Dam,State Irrigation Dept,Linear,"RFCTLARR Act, 2013",1283.91,42,1437.6,Forest,True,2016-05-29,2023-04-12,2509,824,4,Draft Declaration,33.3,473,6,5,0,False,0.0,False,0,False,False,75.8,20.6,,Fully Digitized,113,0.0,True,7,41,High,Neutral,3,Insufficient,31.0,True,104.0,,,4,Draft Declaration,46.5,Medium,23.47995,85.93838,train,False,On-Time,20.0,True,True,138.0,True
SNAP-000339-2,SIH26017-PRJ-000339,2020-11-09,West Bengal,Purulia,Irrigation Canal/Dam,State Irrigation Dept,Linear,"RFCTLARR Act, 2013",1283.91,42,1437.6,Forest,True,2016-05-29,2023-04-12,2509,1625,6,Award Declaration (Sec 23),55.6,881,6,5,0,False,22.7,False,0,False,False,76.5,20.9,,Fully Digitized,113,21.1,True,11,41,High,Neutral,2,Insufficient,44.3,True,27.7,25.0,75.0,6,Award Declaration (Sec 23),46.3,Medium,23.47995,85.93838,train,False,On-Time,20.0,True,True,459.0,True
SNAP-000340-1,SIH26017-PRJ-000340,2021-05-13,Odisha,Sundargarh,Railway Line/Doubling,Indian Railways,Linear,"Railways Act, 1989",277.96,8,5916.26,Mixed,False,2015-12-16,2023-02-06,2609,1975,7,Compensation Disbursement,66.7,981,5,5,0,False,46.9,False,0,False,False,75.5,26.8,,Partially Digitized,143,29.5,True,16,20,Low,Opposing,7,Delayed,55.7,False,74.4,37.5,62.5,7,Compensation Disbursement,37.8,Medium,22.01519,83.93065,test,False,Minor Delay (<=6mo),103.0,True,True,577.0,True
SNAP-000341-1,SIH26017-PRJ-000341,2024-09-19,Odisha,Kalahandi,Railway Line/Doubling,Indian Railways,Linear,"Railways Act, 1989",281.89,12,6786.45,Agricultural,True,2023-07-28,2027-08-11,1475,419,3,Survey & Measurement,22.2,214,5,5,0,False,0.0,False,1,True,True,69.2,28.0,,Fully Digitized,20,0.0,True,1,18,Medium,Neutral,6,Insufficient,19.5,True,84.7,50.0,68.8,3,Survey & Measurement,61.3,High,19.41563,83.389,train,,,,False,True,347.0,True
SNAP-000341-2,SIH26017-PRJ-000341,2025-08-11,Odisha,Kalahandi,Railway Line/Doubling,Indian Railways,Linear,"Railways Act, 1989",281.89,12,6786.45,Agricultural,True,2023-07-28,2027-08-11,1475,745,3,Survey & Measurement,22.2,214,5,5,0,False,0.0,False,3,True,True,69.4,29.6,,Fully Digitized,20,0.0,True,1,18,Medium,Neutral,1,Insufficient,23.7,True,102.2,52.4,76.2,3,Survey & Measurement,62.0,High,19.41563,83.389,train,,,,False,True,347.0,True
SNAP-000342-1,SIH26017-PRJ-000342,2018-03-17,Maharashtra,Nashik,Urban Water Supply/Sewerage,State Water/Municipal Board,Point,"RFCTLARR Act, 2013",51.3,3,1260.39,Mixed,False,2017-07-15,2018-11-11,484,245,2,Social Impact Assessment (SIA),11.1,45,4,3,1,True,0.0,False,0,False,False,67.7,26.0,,Partially Digitized,15,0.0,False,0,11,Low,Opposing,0,Delayed,16.0,False,,100.0,0.0,2,Social Impact Assessment (SIA),29.4,Low,20.09523,74.18733,train,,,,True,True,38.0,True
SNAP-000342-2,SIH26017-PRJ-000342,2018-09-24,Maharashtra,Nashik,Urban Water Supply/Sewerage,State Water/Municipal Board,Point,"RFCTLARR Act, 2013",51.3,3,1260.39,Mixed,False,2017-07-15,2018-11-11,484,436,3,Survey & Measurement,33.3,172,4,4,0,False,0.0,False,0,False,False,68.0,27.1,,Partially Digitized,15,0.0,True,0,11,Low,Opposing,0,Insufficient,24.4,False,,71.4,28.6,4,Draft Declaration,30.9,Medium,20.09523,74.18733,train,,,,True,True,,True
SNAP-000343-1,SIH26017-PRJ-000343,2024-03-29,Tamil Nadu,Chennai,Railway Line/Doubling,Indian Railways,Linear,"Railways Act, 1989",71.83,3,4863.22,Forest,False,2023-06-09,2029-06-29,2212,294,2,Social Impact Assessment (SIA),11.1,123,6,3,3,True,0.0,False,0,False,False,68.7,23.7,,Partially Digitized,1,0.0,False,0,12,Medium,Opposing,1,Insufficient,14.1,True,36.3,50.0,71.4,2,Social Impact Assessment (SIA),32.2,Medium,12.91829,80.34549,validation,,,,False,True,81.0,True
SNAP-000343-2,SIH26017-PRJ-000343,2025-01-14,Tamil Nadu,Chennai,Railway Line/Doubling,Indian Railways,Linear,"Railways Act, 1989",71.83,3,4863.22,Forest,False,2023-06-09,2029-06-29,2212,585,3,Survey & Measurement,22.2,204,6,5,0,False,0.0,False,0,False,False,66.3,25.0,,Partially Digitized,1,0.0,True,0,12,Medium,Opposing,4,Insufficient,26.3,True,53.6,44.4,72.2,3,Survey & Measurement,38.9,Medium,12.91829,80.34549,validation,,,,False,True,130.0,True
SNAP-000343-3,SIH26017-PRJ-000343,2025-10-21,Tamil Nadu,Chennai,Railway Line/Doubling,Indian Railways,Linear,"Railways Act, 1989",71.83,3,4863.22,Forest,False,2023-06-09,2029-06-29,2212,865,5,Final Declaration (Sec 19),44.4,506,6,5,0,False,0.0,False,0,False,False,68.8,25.1,,Partially Digitized,1,0.0,True,0,12,Medium,Opposing,2,Insufficient,39.2,True,51.3,54.2,79.2,5,Final Declaration (Sec 19),32.3,Medium,12.91829,80.34549,validation,,,,False,,,False
SNAP-000344-1,SIH26017-PRJ-000344,2020-06-04,Madhya Pradesh,Jabalpur,National Highway,NHAI,Linear,"National Highways Act, 1956",145.77,3,1340.8,Mixed,False,2019-11-27,2021-04-10,500,190,5,Final Declaration (Sec 19),44.4,-146,5,3,2,True,0.0,False,0,False,False,82.0,21.3,,Partially Digitized,84,0.0,True,1,2,Low,Supportive,0,Adequate,40.2,False,-5.1,63.6,54.5,5,Final Declaration (Sec 19),10.2,Low,23.31226,80.06651,validation,False,On-Time,-23.0,True,False,-17.0,True
SNAP-000344-2,SIH26017-PRJ-000344,2020-10-15,Madhya Pradesh,Jabalpur,National Highway,NHAI,Linear,"National Highways Act, 1956",145.77,3,1340.8,Mixed,False,2019-11-27,2021-04-10,500,323,7,Compensation Disbursement,66.7,-148,5,5,0,False,37.7,False,0,False,False,81.6,21.6,,Partially Digitized,84,28.4,True,2,2,Low,Supportive,0,Adequate,58.2,False,-6.2,68.8,56.2,7,Compensation Disbursement,16.4,Low,23.31226,80.06651,validation,False,On-Time,-23.0,True,False,-65.0,True
SNAP-000345-1,SIH26017-PRJ-000345,2022-01-17,Tamil Nadu,Chennai,National Highway,NHAI,Linear,"National Highways Act, 1956",227.6,9,1536.52,Agricultural,False,2020-10-07,2024-05-25,1326,467,3,Survey & Measurement,22.2,170,5,5,0,False,0.0,False,0,False,False,67.7,29.8,,Partially Digitized,24,0.0,True,1,13,Medium,Opposing,3,Delayed,21.2,True,43.7,65.4,57.7,3,Survey & Measurement,39.5,Medium,13.00477,79.96452,train,False,Minor Delay (<=6mo),175.0,True,True,93.0,True
SNAP-000345-2,SIH26017-PRJ-000345,2023-05-24,Tamil Nadu,Chennai,National Highway,NHAI,Linear,"National Highways Act, 1956",227.6,9,1536.52,Agricultural,False,2020-10-07,2024-05-25,1326,959,7,Compensation Disbursement,66.7,352,5,5,0,False,37.5,False,1,False,True,65.9,32.7,,Partially Digitized,24,43.2,True,2,13,Medium,Opposing,9,Insufficient,55.6,True,37.0,70.3,59.5,7,Compensation Disbursement,43.1,Medium,13.00477,79.96452,train,False,Minor Delay (<=6mo),175.0,True,True,75.0,True
SNAP-000346-1,SIH26017-PRJ-000346,2026-03-23,Karnataka,Bengaluru Rural,Industrial Corridor,State Industrial Dev. Corp,Area,"RFCTLARR Act, 2013",3915.04,93,19354.81,Mixed,False,2020-09-15,2029-01-07,3036,2015,7,Compensation Disbursement,66.7,1315,4,4,0,False,51.7,False,0,False,False,72.4,29.5,51.8,Fully Digitized,1947,26.4,True,126,75,Medium,Opposing,3,Insufficient,63.3,True,55.0,43.5,95.7,7,Compensation Disbursement,55.1,High,13.30351,77.69048,test,,,,False,,,False
SNAP-000347-1,SIH26017-PRJ-000347,2019-04-29,Madhya Pradesh,Jabalpur,Irrigation Canal/Dam,State Irrigation Dept,Linear,"RFCTLARR Act, 2013",938.11,32,866.66,Forest,False,2019-02-12,2022-04-23,1166,76,2,Social Impact Assessment (SIA),11.1,5,5,2,1,True,0.0,False,0,False,False,87.7,7.5,,Fully Digitized,77,0.0,False,0,0,Low,Supportive,1,Delayed,5.3,True,-5.1,0.0,100.0,2,Social Impact Assessment (SIA),13.5,Low,23.32496,80.00878,test,False,On-Time,10.0,True,True,83.0,True
SNAP-000348-1,SIH26017-PRJ-000348,2024-08-20,Jharkhand,Dhanbad,State Highway,State PWD,Linear,"RFCTLARR Act, 2013",55.99,4,1684.43,Agricultural,False,2023-07-15,2026-08-29,1141,402,4,Draft Declaration,33.3,179,4,4,0,False,0.0,False,0,False,False,59.7,35.0,,Partially Digitized,5,0.0,True,0,17,Medium,Supportive,2,Insufficient,30.1,False,90.7,81.6,57.9,4,Draft Declaration,34.0,Medium,23.7339,86.38688,train,,,,False,True,81.0,True
SNAP-000348-2,SIH26017-PRJ-000348,2025-08-14,Jharkhand,Dhanbad,State Highway,State PWD,Linear,"RFCTLARR Act, 2013",55.99,4,1684.43,Agricultural,False,2023-07-15,2026-08-29,1141,761,6,Award Declaration (Sec 23),55.6,278,4,4,0,False,33.5,False,0,False,False,58.0,36.1,,Partially Digitized,5,24.0,True,1,17,Medium,Supportive,10,Delayed,57.4,False,93.3,82.9,53.7,6,Award Declaration (Sec 23),39.1,Medium,23.7339,86.38688,train,,,,False,True,46.0,True
SNAP-000349-1,SIH26017-PRJ-000349,2021-01-16,Bihar,Gaya,Power Transmission Line,POWERGRID/State Transco,Linear,"RFCTLARR Act, 2013",91.4,1,666.56,Forest,False,2020-09-09,2022-09-17,738,129,2,Social Impact Assessment (SIA),11.1,4,6,2,3,True,0.0,False,0,False,False,91.7,3.1,,Not Digitized,7,0.0,False,0,5,Low,Supportive,1,Adequate,9.4,False,20.4,52.9,58.8,2,Social Impact Assessment (SIA),8.5,Low,24.70368,84.801,train,False,Minor Delay (<=6mo),34.0,True,False,-6.0,True
SNAP-000350-1,SIH26017-PRJ-000350,2020-02-16,Karnataka,Belagavi,State Highway,State PWD,Linear,"RFCTLARR Act, 2013",88.71,6,194.73,Agricultural,False,2019-06-09,2021-06-11,733,252,4,Draft Declaration,33.3,-31,3,3,0,False,0.0,False,0,False,False,55.7,42.9,,Fully Digitized,7,0.0,True,0,9,Low,Neutral,2,Adequate,31.1,True,3.0,75.0,62.5,4,Draft Declaration,8.1,Low,15.87507,74.38538,train,False,On-Time,20.0,True,False,-4.0,True
SNAP-000350-2,SIH26017-PRJ-000350,2020-11-07,Karnataka,Belagavi,State Highway,State PWD,Linear,"RFCTLARR Act, 2013",88.71,6,194.73,Agricultural,False,2019-06-09,2021-06-11,733,517,7,Compensation Disbursement,66.7,6,3,3,0,False,27.6,False,0,False,False,57.6,43.2,,Fully Digitized,7,26.0,True,0,9,Low,Neutral,1,Adequate,52.8,True,-6.2,81.8,63.6,7,Compensation Disbursement,9.8,Low,15.87507,74.38538,train,False,On-Time,20.0,True,False,-32.0,True
SNAP-000351-1,SIH26017-PRJ-000351,2023-05-12,Karnataka,Ballari,Mining Project,State Mining Corp,Area,"Coal Bearing Areas Acquisition Act, 1957",1742.89,49,7141.02,Homestead-Residential,False,2021-08-02,2031-04-27,3555,648,4,Draft Declaration,33.3,285,5,4,0,False,0.0,False,0,False,False,78.3,18.6,,Fully Digitized,917,0.0,True,57,36,Low,Opposing,2,Insufficient,27.1,True,24.1,33.3,77.8,4,Draft Declaration,38.5,Medium,15.13035,77.12696,train,,,,False,True,185.0,True
SNAP-000352-1,SIH26017-PRJ-000352,2024-11-02,Gujarat,Rajkot,Industrial Corridor,State Industrial Dev. Corp,Area,"RFCTLARR Act, 2013",2520.1,61,3827.34,Mixed,False,2023-09-12,2025-04-26,592,417,4,Draft Declaration,33.3,114,4,4,0,False,0.0,False,0,False,False,49.4,54.9,51.8,Partially Digitized,1254,0.0,True,57,52,Medium,Opposing,2,Insufficient,28.3,False,109.0,40.0,93.3,4,Draft Declaration,53.1,Medium,22.21751,70.8638,validation,,,,True,True,48.0,True
SNAP-000353-1,SIH26017-PRJ-000353,2025-01-23,Maharashtra,Pune,Airport Expansion,Airports Authority of India,Point,"RFCTLARR Act, 2013",1076.97,28,16957.61,Homestead-Residential,False,2024-05-18,2032-12-04,3122,250,2,Social Impact Assessment (SIA),11.1,74,5,3,2,True,0.0,False,0,False,False,62.5,38.7,,Partially Digitized,559,0.0,False,12,21,Medium,Neutral,3,Insufficient,15.3,False,38.9,29.4,88.2,2,Social Impact Assessment (SIA),37.7,Medium,18.45514,73.90113,train,,,,False,True,55.0,True
SNAP-000353-2,SIH26017-PRJ-000353,2025-06-27,Maharashtra,Pune,Airport Expansion,Airports Authority of India,Point,"RFCTLARR Act, 2013",1076.97,28,16957.61,Homestead-Residential,False,2024-05-18,2032-12-04,3122,405,3,Survey & Measurement,22.2,129,5,4,1,False,0.0,False,0,False,False,61.4,36.9,,Partially Digitized,559,0.0,True,23,21,Medium,Neutral,1,Insufficient,25.8,False,38.9,27.8,88.9,3,Survey & Measurement,47.4,Medium,18.45514,73.90113,train,,,,False,True,107.0,True
SNAP-000353-3,SIH26017-PRJ-000353,2025-12-22,Maharashtra,Pune,Airport Expansion,Airports Authority of India,Point,"RFCTLARR Act, 2013",1076.97,28,16957.61,Homestead-Residential,False,2024-05-18,2032-12-04,3122,583,4,Draft Declaration,33.3,236,5,5,0,False,0.0,False,0,False,False,63.5,37.8,,Partially Digitized,559,0.0,True,34,21,Medium,Neutral,4,Delayed,37.9,False,42.8,30.0,90.0,4,Draft Declaration,38.7,Medium,18.45514,73.90113,train,,,,False,True,69.0,True
SNAP-000354-1,SIH26017-PRJ-000354,2026-07-02,Assam,Kamrup,Urban Metro Rail,State Metro Rail Corp,Linear,"RFCTLARR Act, 2013",36.15,7,9545.87,Government-Wasteland,False,2024-08-22,2028-05-26,1373,679,6,Award Declaration (Sec 23),55.6,141,4,4,0,False,27.7,False,0,False,False,85.2,11.1,,Partially Digitized,12,16.1,True,1,14,Low,Neutral,4,Insufficient,56.6,False,95.9,56.2,75.0,6,Award Declaration (Sec 23),26.8,Low,26.06178,91.88379,train,,,,False,,,False
SNAP-000355-1,SIH26017-PRJ-000355,2026-01-18,Maharashtra,Nashik,Industrial Corridor,State Industrial Dev. Corp,Area,"RFCTLARR Act, 2013",1286.17,32,2698.31,Homestead-Residential,False,2023-04-15,2028-08-08,1942,1009,4,Draft Declaration,33.3,558,4,4,0,False,0.0,True,2,False,False,76.1,24.2,58.3,Fully Digitized,687,0.0,True,39,36,Medium,Opposing,3,Insufficient,36.1,True,42.8,45.5,95.5,4,Draft Declaration,63.5,High,19.90705,73.88065,train,,,,False,,,False
SNAP-000356-1,SIH26017-PRJ-000356,2024-06-04,Rajasthan,Alwar,Urban Metro Rail,State Metro Rail Corp,Linear,"RFCTLARR Act, 2013",70.24,3,10492.92,Homestead-Residential,False,2022-11-30,2027-04-12,1594,552,4,Draft Declaration,33.3,179,4,4,0,False,0.0,False,0,False,False,64.6,31.1,,Not Digitized,32,0.0,True,2,13,Low,Opposing,4,Insufficient,25.9,False,102.5,63.6,81.8,4,Draft Declaration,32.0,Medium,27.51758,76.6209,train,,,,False,True,110.0,True
SNAP-000356-2,SIH26017-PRJ-000356,2025-06-04,Rajasthan,Alwar,Urban Metro Rail,State Metro Rail Corp,Linear,"RFCTLARR Act, 2013",70.24,3,10492.92,Homestead-Residential,False,2022-11-30,2027-04-12,1594,917,6,Award Declaration (Sec 23),55.6,376,4,4,0,False,30.8,False,0,False,False,63.2,33.0,,Not Digitized,32,21.3,True,3,13,Low,Opposing,4,Insufficient,42.2,False,105.9,58.3,83.3,6,Award Declaration (Sec 23),29.6,Low,27.51758,76.6209,train,,,,False,True,217.0,True
SNAP-000357-1,SIH26017-PRJ-000357,2019-02-20,Kerala,Thiruvananthapuram,Industrial Corridor,State Industrial Dev. Corp,Area,"RFCTLARR Act, 2013",3608.02,102,8234.67,Agricultural,False,2018-09-26,2019-03-19,174,147,1,Preliminary Notification (Sec 11),11.1,31,4,3,0,False,0.0,False,0,False,False,65.6,23.7,65.3,Fully Digitized,268,0.0,False,1,0,Medium,Neutral,3,Insufficient,4.5,True,,,,2,Social Impact Assessment (SIA),33.6,Medium,8.46219,76.97153,validation,,,,True,True,,True
SNAP-000357-2,SIH26017-PRJ-000357,2019-05-14,Kerala,Thiruvananthapuram,Industrial Corridor,State Industrial Dev. Corp,Area,"RFCTLARR Act, 2013",3608.02,102,8234.67,Agricultural,False,2018-09-26,2019-03-19,174,230,1,Preliminary Notification (Sec 11),11.1,31,4,3,1,True,0.0,False,0,False,False,62.3,21.4,65.3,Fully Digitized,268,0.0,False,1,0,Medium,Neutral,1,Insufficient,4.1,True,,,,2,Social Impact Assessment (SIA),28.7,Low,8.46219,76.97153,validation,,,,True,True,,True
SNAP-000357-3,SIH26017-PRJ-000357,2019-09-01,Kerala,Thiruvananthapuram,Industrial Corridor,State Industrial Dev. Corp,Area,"RFCTLARR Act, 2013",3608.02,102,8234.67,Agricultural,False,2018-09-26,2019-03-19,174,340,1,Preliminary Notification (Sec 11),11.1,31,4,3,1,True,0.0,False,0,False,False,64.4,23.7,65.3,Fully Digitized,268,0.0,False,1,0,Medium,Neutral,2,Insufficient,4.6,True,,,,2,Social Impact Assessment (SIA),30.0,Medium,8.46219,76.97153,validation,,,,True,True,,True
SNAP-000358-1,SIH26017-PRJ-000358,2022-01-26,Chhattisgarh,Durg,Airport Expansion,Airports Authority of India,Point,"RFCTLARR Act, 2013",1339.8,33,996.76,Homestead-Residential,False,2020-09-04,2022-03-30,572,509,2,Social Impact Assessment (SIA),22.2,314,5,4,1,True,0.0,False,1,False,True,72.9,27.5,,Not Digitized,719,0.0,True,12,23,Medium,Neutral,0,Insufficient,14.9,False,44.0,25.0,75.0,3,Survey & Measurement,50.3,Medium,21.38722,81.27506,train,,,,True,True,,True
SNAP-000359-1,SIH26017-PRJ-000359,2020-08-01,Telangana,Hyderabad,Irrigation Canal/Dam,State Irrigation Dept,Linear,"RFCTLARR Act, 2013",1765.42,50,502.97,Homestead-Residential,False,2018-08-11,2025-06-04,2489,721,4,Draft Declaration,33.3,323,5,5,0,False,0.0,True,1,False,True,57.4,53.3,,Not Digitized,891,0.0,True,52,35,Medium,Opposing,4,Insufficient,29.3,False,-14.7,0.0,100.0,4,Draft Declaration,58.3,High,17.62137,78.63987,train,,,,False,True,111.0,True
SNAP-000359-2,SIH26017-PRJ-000359,2022-02-14,Telangana,Hyderabad,Irrigation Canal/Dam,State Irrigation Dept,Linear,"RFCTLARR Act, 2013",1765.42,50,502.97,Homestead-Residential,False,2018-08-11,2025-06-04,2489,1283,7,Compensation Disbursement,66.7,694,5,5,0,False,31.8,False,0,False,False,56.0,53.2,,Not Digitized,891,31.3,True,90,35,Medium,Opposing,6,Delayed,47.7,False,39.4,33.3,83.3,7,Compensation Disbursement,50.3,Medium,17.62137,78.63987,train,,,,False,True,671.0,True
SNAP-000359-3,SIH26017-PRJ-000359,2024-08-24,Telangana,Hyderabad,Irrigation Canal/Dam,State Irrigation Dept,Linear,"RFCTLARR Act, 2013",1765.42,50,502.97,Homestead-Residential,False,2018-08-11,2025-06-04,2489,2205,8,Possession,77.8,1365,5,5,0,False,62.4,True,1,False,False,57.4,54.6,,Not Digitized,891,75.5,True,118,35,Medium,Opposing,8,Delayed,61.8,False,31.3,50.0,68.8,8,Possession,48.8,Medium,17.62137,78.63987,train,,,,False,True,280.0,True
SNAP-000360-1,SIH26017-PRJ-000360,2018-05-20,Jharkhand,Paschimi Singhbhum,National Highway,NHAI,Linear,"National Highways Act, 1956",369.85,11,5549.73,Homestead-Residential,True,2015-05-07,2024-01-18,3178,1109,5,Final Declaration (Sec 19),44.4,628,5,5,0,False,5.9,False,0,False,False,61.7,45.6,,Partially Digitized,175,0.8,True,14,13,Medium,Opposing,6,Insufficient,39.7,False,,50.0,66.7,5,Final Declaration (Sec 19),47.3,Medium,22.57993,85.55857,validation,False,Minor Delay (<=6mo),73.0,True,True,401.0,True
SNAP-000360-2,SIH26017-PRJ-000360,2021-05-30,Jharkhand,Paschimi Singhbhum,National Highway,NHAI,Linear,"National Highways Act, 1956",369.85,11,5549.73,Homestead-Residential,True,2015-05-07,2024-01-18,3178,2215,7,Compensation Disbursement,66.7,1290,5,5,0,False,37.1,False,0,False,False,60.7,44.9,,Partially Digitized,175,36.5,True,20,13,Medium,Opposing,10,Adequate,56.9,False,72.7,65.0,60.0,7,Compensation Disbursement,45.1,Medium,22.57993,85.55857,validation,False,Minor Delay (<=6mo),73.0,True,True,908.0,True
SNAP-000361-1,SIH26017-PRJ-000361,2016-04-13,Tamil Nadu,Tiruchirappalli,Urban Water Supply/Sewerage,State Water/Municipal Board,Point,"RFCTLARR Act, 2013",23.23,8,1078.96,Mixed,False,2015-04-20,2018-04-28,1104,359,4,Draft Declaration,33.3,56,5,3,2,True,0.0,False,0,False,False,74.3,29.7,,Partially Digitized,7,0.0,True,1,11,Low,Opposing,1,Insufficient,37.1,True,,,,4,Draft Declaration,26.9,Low,10.8693,78.65801,test,False,On-Time,27.0,True,True,33.0,True
SNAP-000361-2,SIH26017-PRJ-000361,2016-11-23,Tamil Nadu,Tiruchirappalli,Urban Water Supply/Sewerage,State Water/Municipal Board,Point,"RFCTLARR Act, 2013",23.23,8,1078.96,Mixed,False,2015-04-20,2018-04-28,1104,583,6,Award Declaration (Sec 23),55.6,109,5,5,0,False,28.9,False,0,False,False,73.0,28.3,,Partially Digitized,7,24.9,True,1,11,Low,Opposing,3,Delayed,58.6,True,,,,6,Award Declaration (Sec 23),26.8,Low,10.8693,78.65801,test,False,On-Time,27.0,True,True,64.0,True
