project_id,stage_id,stage_name,planned_start_date,planned_end_date,actual_start_date,actual_end_date,status,percent_complete,delay_days,stage_owner_department
SIH26017-PRJ-000384,8,Possession,2023-01-16,2023-03-29,2023-01-16,2023-04-10,Completed,100.0,12.0,District Collectorate
SIH26017-PRJ-000384,9,Mutation & Handover,2023-04-15,2023-06-06,2023-04-15,2023-05-12,Completed,100.0,-25.0,Implementing Agency
SIH26017-PRJ-000385,1,Preliminary Notification (Sec 11),2016-05-23,2016-07-15,2016-05-23,2016-08-04,Completed,100.0,20.0,District Collectorate
SIH26017-PRJ-000385,2,Social Impact Assessment (SIA),2016-08-08,2016-11-27,2016-08-08,2017-03-30,Completed,100.0,123.0,District Collectorate
SIH26017-PRJ-000385,3,Survey & Measurement,2017-04-02,2017-06-28,2017-04-02,2017-09-05,Completed,100.0,69.0,Revenue Dept
SIH26017-PRJ-000385,4,Draft Declaration,2017-09-06,2017-11-01,2017-09-06,2017-11-28,Completed,100.0,27.0,Revenue Dept
SIH26017-PRJ-000385,5,Final Declaration (Sec 19),2017-12-03,2018-02-16,2017-12-03,2018-06-20,Completed,100.0,124.0,Revenue Dept
SIH26017-PRJ-000385,6,Award Declaration (Sec 23),2018-06-23,2018-09-16,2018-06-23,2019-07-30,Completed,100.0,317.0,District Collectorate
SIH26017-PRJ-000385,7,Compensation Disbursement,2019-08-01,2019-12-31,2019-08-01,2021-05-17,Completed,100.0,503.0,LA Branch
SIH26017-PRJ-000385,8,Possession,2021-05-20,2021-08-02,2021-05-20,2022-06-06,Completed,100.0,308.0,District Collectorate
SIH26017-PRJ-000385,9,Mutation & Handover,2022-06-07,2022-07-23,2022-06-07,2022-10-08,Completed,100.0,77.0,LA Branch
SIH26017-PRJ-000386,1,Preliminary Notification (Sec 11),2021-04-20,2021-06-09,2021-04-20,2021-08-13,Completed,100.0,65.0,Implementing Agency
SIH26017-PRJ-000386,2,Social Impact Assessment (SIA),2021-08-20,2021-12-02,2021-08-20,2022-05-20,Completed,100.0,169.0,LA Branch
SIH26017-PRJ-000386,3,Survey & Measurement,2022-05-21,2022-08-02,2022-05-21,2023-01-11,Completed,100.0,162.0,Implementing Agency
SIH26017-PRJ-000386,4,Draft Declaration,2023-01-12,2023-03-02,2023-01-12,2023-06-07,Completed,100.0,97.0,District Collectorate
SIH26017-PRJ-000386,5,Final Declaration (Sec 19),2023-06-10,2023-08-16,2023-06-10,2024-01-14,Completed,100.0,151.0,Implementing Agency
SIH26017-PRJ-000386,6,Award Declaration (Sec 23),2024-01-17,2024-04-08,2024-01-17,2024-08-28,Completed,100.0,142.0,Implementing Agency
SIH26017-PRJ-000386,7,Compensation Disbursement,2024-09-03,2025-01-21,2024-09-03,2026-08-03,Completed,100.0,559.0,District Collectorate
SIH26017-PRJ-000386,8,Possession,2026-08-04,2026-10-17,2026-08-04,,In Progress,14.9,,Implementing Agency
SIH26017-PRJ-000386,9,Mutation & Handover,2027-04-28,2027-06-18,,,Not Started,0.0,,District Collectorate
SIH26017-PRJ-000387,1,Preliminary Notification (Sec 11),2023-02-14,2023-04-08,2023-02-14,2023-04-09,Completed,100.0,1.0,LA Branch
SIH26017-PRJ-000387,2,Social Impact Assessment (SIA),2023-04-17,2023-08-02,2023-04-17,2023-08-11,Completed,100.0,9.0,LA Branch
SIH26017-PRJ-000387,3,Survey & Measurement,2023-08-15,2023-10-30,2023-08-15,2023-10-19,Completed,100.0,-11.0,LA Branch
SIH26017-PRJ-000387,4,Draft Declaration,2023-10-23,2023-12-17,2023-10-23,2023-12-04,Completed,100.0,-13.0,LA Branch
SIH26017-PRJ-000387,5,Final Declaration (Sec 19),2023-12-10,2024-02-18,2023-12-10,2024-03-25,Completed,100.0,36.0,District Collectorate
SIH26017-PRJ-000387,6,Award Declaration (Sec 23),2024-03-30,2024-07-10,2024-03-30,2024-08-24,Completed,100.0,45.0,Revenue Dept
SIH26017-PRJ-000387,7,Compensation Disbursement,2024-08-25,2025-01-25,2024-08-25,2025-01-18,Completed,100.0,-7.0,LA Branch
SIH26017-PRJ-000387,8,Possession,2025-01-19,2025-03-26,2025-01-19,2025-04-05,Completed,100.0,10.0,District Collectorate
SIH26017-PRJ-000387,9,Mutation & Handover,2025-04-12,2025-06-06,2025-04-12,2025-09-04,Completed,100.0,90.0,LA Branch
SIH26017-PRJ-000388,1,Preliminary Notification (Sec 11),2016-07-08,2016-09-01,2016-07-08,2016-11-20,Completed,100.0,80.0,LA Branch
SIH26017-PRJ-000388,2,Social Impact Assessment (SIA),2016-11-27,2017-03-31,2016-11-27,2018-04-10,Completed,100.0,375.0,District Collectorate
SIH26017-PRJ-000388,3,Survey & Measurement,2018-04-16,2018-07-22,2018-04-16,2018-12-26,Completed,100.0,157.0,District Collectorate
SIH26017-PRJ-000388,4,Draft Declaration,2018-12-29,2019-03-09,2018-12-29,2019-09-06,Completed,100.0,181.0,District Collectorate
SIH26017-PRJ-000388,5,Final Declaration (Sec 19),2019-09-10,2019-12-05,2019-09-10,2020-04-30,Completed,100.0,147.0,District Collectorate
SIH26017-PRJ-000388,6,Award Declaration (Sec 23),2020-05-03,2020-08-21,2020-05-03,2021-08-17,Completed,100.0,361.0,LA Branch
SIH26017-PRJ-000388,7,Compensation Disbursement,2021-08-20,2022-03-09,2021-08-20,2023-08-28,Completed,100.0,537.0,District Collectorate
SIH26017-PRJ-000388,8,Possession,2023-09-01,2023-12-07,2023-09-01,2024-07-10,Completed,100.0,216.0,Implementing Agency
SIH26017-PRJ-000388,9,Mutation & Handover,2024-07-17,2024-09-25,2024-07-17,2025-05-07,Completed,100.0,224.0,District Collectorate
SIH26017-PRJ-000389,1,Preliminary Notification (Sec 11),2024-05-11,2024-07-17,2024-05-11,2024-11-15,Completed,100.0,121.0,District Collectorate
SIH26017-PRJ-000389,2,Social Impact Assessment (SIA),2024-11-17,2025-03-20,2024-11-17,2025-12-30,Completed,100.0,285.0,Implementing Agency
SIH26017-PRJ-000389,3,Survey & Measurement,2026-01-01,2026-04-01,2026-01-01,,In Progress,100.0,,District Collectorate
SIH26017-PRJ-000389,4,Draft Declaration,2026-11-20,2027-02-02,,,Not Started,0.0,,LA Branch
SIH26017-PRJ-000389,5,Final Declaration (Sec 19),2027-08-30,2027-11-25,,,Not Started,0.0,,District Collectorate
SIH26017-PRJ-000389,6,Award Declaration (Sec 23),2029-06-13,2029-10-11,,,Not Started,0.0,,LA Branch
SIH26017-PRJ-000389,7,Compensation Disbursement,2030-01-28,2030-07-19,,,Not Started,0.0,,Revenue Dept
SIH26017-PRJ-000389,8,Possession,2031-05-03,2031-07-22,,,Not Started,0.0,,Implementing Agency
SIH26017-PRJ-000389,9,Mutation & Handover,2031-12-20,2032-02-20,,,Not Started,0.0,,Implementing Agency
SIH26017-PRJ-000390,1,Preliminary Notification (Sec 11),2022-07-18,2022-09-11,2022-07-18,2022-09-03,Completed,100.0,-8.0,Implementing Agency
SIH26017-PRJ-000390,2,Social Impact Assessment (SIA),2022-09-08,2023-01-05,2022-09-08,2023-02-20,Completed,100.0,46.0,District Collectorate
SIH26017-PRJ-000390,3,Survey & Measurement,2023-02-22,2023-04-30,2023-02-22,2023-06-04,Completed,100.0,35.0,LA Branch
SIH26017-PRJ-000390,4,Draft Declaration,2023-06-07,2023-08-06,2023-06-07,2023-11-29,Completed,100.0,115.0,District Collectorate
SIH26017-PRJ-000390,5,Final Declaration (Sec 19),2023-12-01,2024-02-06,2023-12-01,2024-07-06,Completed,100.0,151.0,Revenue Dept
SIH26017-PRJ-000390,6,Award Declaration (Sec 23),2024-07-10,2024-10-11,2024-07-10,2025-03-22,Completed,100.0,162.0,Implementing Agency
SIH26017-PRJ-000390,7,Compensation Disbursement,2025-03-28,2025-08-26,2025-03-28,,In Progress,100.0,,District Collectorate
SIH26017-PRJ-000390,8,Possession,2026-10-28,2027-01-03,,,Not Started,0.0,,District Collectorate
SIH26017-PRJ-000390,9,Mutation & Handover,2027-03-12,2027-05-01,,,Not Started,0.0,,Revenue Dept
SIH26017-PRJ-000391,1,Preliminary Notification (Sec 11),2020-02-22,2020-04-22,2020-02-22,2020-08-07,Completed,100.0,107.0,District Collectorate
SIH26017-PRJ-000391,2,Social Impact Assessment (SIA),2020-08-14,2020-11-26,2020-08-14,2020-12-26,Completed,100.0,30.0,LA Branch
SIH26017-PRJ-000391,3,Survey & Measurement,2020-12-29,2021-03-07,2020-12-29,2021-03-05,Completed,100.0,-2.0,Implementing Agency
SIH26017-PRJ-000391,4,Draft Declaration,2021-03-08,2021-05-07,2021-03-08,2021-05-25,Completed,100.0,18.0,LA Branch
SIH26017-PRJ-000391,5,Final Declaration (Sec 19),2021-05-31,2021-08-21,,,Stalled,0.0,,LA Branch
SIH26017-PRJ-000391,6,Award Declaration (Sec 23),2021-05-31,2021-09-10,,,Stalled,0.0,,LA Branch
SIH26017-PRJ-000391,7,Compensation Disbursement,2021-05-31,2021-10-19,,,Stalled,0.0,,Revenue Dept
SIH26017-PRJ-000391,8,Possession,2021-05-31,2021-08-25,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000391,9,Mutation & Handover,2021-05-31,2021-07-24,,,Stalled,0.0,,Revenue Dept
SIH26017-PRJ-000392,1,Preliminary Notification (Sec 11),2018-07-22,2018-09-20,2018-07-22,2018-09-30,Completed,100.0,10.0,Implementing Agency
SIH26017-PRJ-000392,2,Social Impact Assessment (SIA),2018-10-07,2019-01-22,,,Stalled,0.0,,LA Branch
SIH26017-PRJ-000392,3,Survey & Measurement,2018-10-07,2018-12-30,,,Stalled,0.0,,Implementing Agency
SIH26017-PRJ-000392,4,Draft Declaration,2018-10-07,2018-12-09,,,Stalled,0.0,,Revenue Dept
SIH26017-PRJ-000392,5,Final Declaration (Sec 19),2018-10-07,2018-12-12,,,Stalled,0.0,,LA Branch
SIH26017-PRJ-000392,6,Award Declaration (Sec 23),2018-10-07,2018-12-31,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000392,7,Compensation Disbursement,2018-10-07,2019-03-21,,,Stalled,0.0,,LA Branch
SIH26017-PRJ-000392,8,Possession,2018-10-07,2018-12-22,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000392,9,Mutation & Handover,2018-10-07,2018-12-04,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000393,1,Preliminary Notification (Sec 11),2018-04-09,2018-05-31,2018-04-09,2018-06-01,Completed,100.0,1.0,District Collectorate
SIH26017-PRJ-000393,2,Social Impact Assessment (SIA),2018-06-06,2018-09-20,2018-06-06,2018-12-17,Completed,100.0,88.0,LA Branch
SIH26017-PRJ-000393,3,Survey & Measurement,2018-12-25,2019-03-07,2018-12-25,2019-03-06,Completed,100.0,-1.0,Revenue Dept
SIH26017-PRJ-000393,4,Draft Declaration,2019-03-10,2019-05-06,2019-03-10,2019-06-13,Completed,100.0,38.0,District Collectorate
SIH26017-PRJ-000393,5,Final Declaration (Sec 19),2019-06-17,2019-09-01,2019-06-17,2019-09-12,Completed,100.0,11.0,District Collectorate
SIH26017-PRJ-000393,6,Award Declaration (Sec 23),2019-09-17,2019-12-04,2019-09-17,2019-12-23,Completed,100.0,19.0,Implementing Agency
SIH26017-PRJ-000393,7,Compensation Disbursement,2019-12-27,2020-05-20,2019-12-27,2021-03-08,Completed,100.0,292.0,District Collectorate
SIH26017-PRJ-000393,8,Possession,2021-03-12,2021-05-23,2021-03-12,2022-03-18,Completed,100.0,299.0,District Collectorate
SIH26017-PRJ-000393,9,Mutation & Handover,2022-03-22,2022-05-12,2022-03-22,2022-10-13,Completed,100.0,154.0,District Collectorate
SIH26017-PRJ-000394,1,Preliminary Notification (Sec 11),2016-03-27,2016-05-27,2016-03-27,2016-07-03,Completed,100.0,37.0,Revenue Dept
SIH26017-PRJ-000394,2,Social Impact Assessment (SIA),2016-07-06,2016-11-18,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000394,3,Survey & Measurement,2016-07-06,2016-09-26,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000394,4,Draft Declaration,2016-07-06,2016-09-17,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000394,5,Final Declaration (Sec 19),2016-07-06,2016-10-06,,,Stalled,0.0,,Implementing Agency
SIH26017-PRJ-000394,6,Award Declaration (Sec 23),2016-07-06,2016-10-20,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000394,7,Compensation Disbursement,2016-07-06,2016-12-18,,,Stalled,0.0,,LA Branch
SIH26017-PRJ-000394,8,Possession,2016-07-06,2016-09-22,,,Stalled,0.0,,Revenue Dept
SIH26017-PRJ-000394,9,Mutation & Handover,2016-07-06,2016-09-02,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000395,1,Preliminary Notification (Sec 11),2017-01-24,2017-03-20,2017-01-24,2017-04-03,Completed,100.0,14.0,District Collectorate
SIH26017-PRJ-000395,2,Social Impact Assessment (SIA),2017-04-09,2017-08-01,2017-04-09,2018-01-15,Completed,100.0,167.0,District Collectorate
SIH26017-PRJ-000395,3,Survey & Measurement,2018-01-19,2018-03-29,2018-01-19,2018-08-14,Completed,100.0,138.0,LA Branch
SIH26017-PRJ-000395,4,Draft Declaration,2018-08-20,2018-10-08,2018-08-20,2018-11-25,Completed,100.0,48.0,District Collectorate
SIH26017-PRJ-000395,5,Final Declaration (Sec 19),2018-11-29,2019-02-07,2018-11-29,2019-05-06,Completed,100.0,88.0,District Collectorate
SIH26017-PRJ-000395,6,Award Declaration (Sec 23),2019-05-09,2019-08-16,2019-05-09,2019-11-15,Completed,100.0,91.0,Revenue Dept
SIH26017-PRJ-000395,7,Compensation Disbursement,2019-11-16,2020-04-03,2019-11-16,2020-08-14,Completed,100.0,133.0,Implementing Agency
SIH26017-PRJ-000395,8,Possession,2020-08-18,2020-10-22,2020-08-18,2020-11-05,Completed,100.0,14.0,LA Branch
SIH26017-PRJ-000395,9,Mutation & Handover,2020-11-08,2020-12-27,2020-11-08,2021-04-13,Completed,100.0,107.0,Revenue Dept
SIH26017-PRJ-000396,1,Preliminary Notification (Sec 11),2015-08-20,2015-10-13,2015-08-20,2015-11-01,Completed,100.0,19.0,District Collectorate
SIH26017-PRJ-000396,2,Social Impact Assessment (SIA),2015-11-05,2016-03-04,2015-11-05,2016-08-06,Completed,100.0,155.0,District Collectorate
SIH26017-PRJ-000396,3,Survey & Measurement,2016-08-09,2016-10-24,2016-08-09,2017-06-06,Completed,100.0,225.0,District Collectorate
SIH26017-PRJ-000396,4,Draft Declaration,2017-06-12,2017-08-14,2017-06-12,2017-12-17,Completed,100.0,125.0,District Collectorate
SIH26017-PRJ-000396,5,Final Declaration (Sec 19),2017-12-22,2018-03-03,2017-12-22,2018-12-26,Completed,100.0,298.0,District Collectorate
SIH26017-PRJ-000396,6,Award Declaration (Sec 23),2019-01-02,2019-04-03,2019-01-02,2019-10-30,Completed,100.0,210.0,Revenue Dept
SIH26017-PRJ-000396,7,Compensation Disbursement,2019-11-03,2020-03-27,2019-11-03,2023-01-03,Completed,100.0,1012.0,LA Branch
SIH26017-PRJ-000396,8,Possession,2023-01-04,2023-03-18,2023-01-04,2024-02-04,Completed,100.0,323.0,Implementing Agency
SIH26017-PRJ-000396,9,Mutation & Handover,2024-02-06,2024-03-30,2024-02-06,2024-05-13,Completed,100.0,44.0,District Collectorate
SIH26017-PRJ-000397,1,Preliminary Notification (Sec 11),2024-09-24,2024-11-26,2024-09-24,2024-12-23,Completed,100.0,27.0,Revenue Dept
SIH26017-PRJ-000397,2,Social Impact Assessment (SIA),2024-12-26,2025-05-23,2024-12-26,2026-03-17,Completed,100.0,298.0,District Collectorate
SIH26017-PRJ-000397,3,Survey & Measurement,2026-03-20,2026-06-11,2026-03-20,,In Progress,100.0,,Implementing Agency
SIH26017-PRJ-000397,4,Draft Declaration,2026-08-31,2026-11-04,,,Not Started,0.0,,District Collectorate
SIH26017-PRJ-000397,5,Final Declaration (Sec 19),2026-12-26,2027-03-23,,,Stalled,0.0,,Revenue Dept
SIH26017-PRJ-000397,6,Award Declaration (Sec 23),2026-12-26,2027-04-21,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000397,7,Compensation Disbursement,2026-12-26,2027-06-06,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000397,8,Possession,2026-12-26,2027-03-31,,,Stalled,0.0,,LA Branch
SIH26017-PRJ-000397,9,Mutation & Handover,2026-12-26,2027-03-01,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000398,1,Preliminary Notification (Sec 11),2017-02-20,2017-04-10,2017-02-20,2017-03-22,Completed,100.0,-19.0,District Collectorate
SIH26017-PRJ-000398,2,Social Impact Assessment (SIA),2017-03-27,2017-07-25,2017-03-27,2017-07-01,Completed,100.0,-24.0,Revenue Dept
SIH26017-PRJ-000398,3,Survey & Measurement,2017-07-04,2017-09-17,2017-07-04,2017-08-10,Completed,100.0,-38.0,District Collectorate
SIH26017-PRJ-000398,4,Draft Declaration,2017-08-11,2017-10-10,2017-08-11,2017-10-24,Completed,100.0,14.0,District Collectorate
SIH26017-PRJ-000398,5,Final Declaration (Sec 19),2017-10-29,2018-01-17,2017-10-29,2017-12-17,Completed,100.0,-31.0,Revenue Dept
SIH26017-PRJ-000398,6,Award Declaration (Sec 23),2017-12-20,2018-04-04,2017-12-20,2018-04-16,Completed,100.0,12.0,District Collectorate
SIH26017-PRJ-000398,7,Compensation Disbursement,2018-04-20,2018-09-12,2018-04-20,2018-11-06,Completed,100.0,55.0,LA Branch
SIH26017-PRJ-000398,8,Possession,2018-11-10,2019-01-30,2018-11-10,2019-01-09,Completed,100.0,-21.0,LA Branch
SIH26017-PRJ-000398,9,Mutation & Handover,2019-01-12,2019-03-07,2019-01-12,2019-03-11,Completed,100.0,4.0,Revenue Dept
SIH26017-PRJ-000399,1,Preliminary Notification (Sec 11),2021-09-02,2021-10-20,2021-09-02,2021-11-30,Completed,100.0,41.0,District Collectorate
SIH26017-PRJ-000399,2,Social Impact Assessment (SIA),2021-12-07,2022-03-23,2021-12-07,2022-08-16,Completed,100.0,146.0,District Collectorate
SIH26017-PRJ-000399,3,Survey & Measurement,2022-08-20,2022-10-31,2022-08-20,2022-12-15,Completed,100.0,45.0,LA Branch
SIH26017-PRJ-000399,4,Draft Declaration,2022-12-20,2023-02-13,2022-12-20,2023-03-19,Completed,100.0,34.0,Revenue Dept
SIH26017-PRJ-000399,5,Final Declaration (Sec 19),2023-03-21,2023-06-06,2023-03-21,2023-06-21,Completed,100.0,15.0,Implementing Agency
SIH26017-PRJ-000399,6,Award Declaration (Sec 23),2023-06-24,2023-09-08,2023-06-24,2023-11-17,Completed,100.0,70.0,District Collectorate
SIH26017-PRJ-000399,7,Compensation Disbursement,2023-11-20,2024-04-25,2023-11-20,2025-01-22,Completed,100.0,272.0,District Collectorate
SIH26017-PRJ-000399,8,Possession,2025-01-23,2025-04-12,2025-01-23,2025-12-23,Completed,100.0,255.0,LA Branch
SIH26017-PRJ-000399,9,Mutation & Handover,2025-12-26,2026-02-17,2025-12-26,2026-04-25,Completed,100.0,67.0,Revenue Dept
SIH26017-PRJ-000400,1,Preliminary Notification (Sec 11),2015-10-14,2015-12-24,2015-10-14,2016-02-16,Completed,100.0,54.0,District Collectorate
SIH26017-PRJ-000400,2,Social Impact Assessment (SIA),2016-02-22,2016-06-29,2016-02-22,2016-10-18,Completed,100.0,111.0,District Collectorate
SIH26017-PRJ-000400,3,Survey & Measurement,2016-10-25,2017-01-18,2016-10-25,2017-06-06,Completed,100.0,139.0,Revenue Dept
SIH26017-PRJ-000400,4,Draft Declaration,2017-06-08,2017-08-04,2017-06-08,2017-11-22,Completed,100.0,110.0,District Collectorate
SIH26017-PRJ-000400,5,Final Declaration (Sec 19),2017-11-28,2018-03-11,2017-11-28,2019-01-04,Completed,100.0,299.0,Revenue Dept
SIH26017-PRJ-000400,6,Award Declaration (Sec 23),2019-01-10,2019-05-06,2019-01-10,2021-07-24,Completed,100.0,810.0,Implementing Agency
SIH26017-PRJ-000400,7,Compensation Disbursement,2021-07-28,2022-02-08,2021-07-28,2025-11-08,Completed,100.0,1369.0,Implementing Agency
SIH26017-PRJ-000400,8,Possession,2025-11-12,2026-01-27,2025-11-12,,In Progress,100.0,,District Collectorate
SIH26017-PRJ-000400,9,Mutation & Handover,2027-04-24,2027-06-27,,,Not Started,0.0,,Implementing Agency
SIH26017-PRJ-000401,1,Preliminary Notification (Sec 11),2024-09-17,2024-11-11,2024-09-17,2024-12-22,Completed,100.0,41.0,LA Branch
SIH26017-PRJ-000401,2,Social Impact Assessment (SIA),2024-12-27,2025-04-08,2024-12-27,2025-05-09,Completed,100.0,31.0,Implementing Agency
SIH26017-PRJ-000401,3,Survey & Measurement,2025-05-14,2025-07-27,2025-05-14,2025-08-29,Completed,100.0,33.0,District Collectorate
SIH26017-PRJ-000401,4,Draft Declaration,2025-09-01,2025-10-26,2025-09-01,2025-10-27,Completed,100.0,1.0,Revenue Dept
SIH26017-PRJ-000401,5,Final Declaration (Sec 19),2025-11-01,2026-01-19,2025-11-01,2026-02-27,Completed,100.0,39.0,District Collectorate
SIH26017-PRJ-000401,6,Award Declaration (Sec 23),2026-03-02,2026-06-02,2026-03-02,2026-07-29,Completed,100.0,57.0,District Collectorate
SIH26017-PRJ-000401,7,Compensation Disbursement,2026-08-04,2026-12-26,2026-08-04,,In Progress,7.6,,District Collectorate
SIH26017-PRJ-000401,8,Possession,2027-07-16,2027-09-27,,,Not Started,0.0,,Revenue Dept
SIH26017-PRJ-000401,9,Mutation & Handover,2027-11-02,2027-12-24,,,Not Started,0.0,,LA Branch
SIH26017-PRJ-000402,1,Preliminary Notification (Sec 11),2020-02-04,2020-03-18,2020-02-04,2020-03-09,Completed,100.0,-9.0,District Collectorate
SIH26017-PRJ-000402,2,Social Impact Assessment (SIA),2020-03-15,2020-06-28,2020-03-15,2020-07-05,Completed,100.0,7.0,District Collectorate
SIH26017-PRJ-000402,3,Survey & Measurement,2020-07-11,2020-09-11,2020-07-11,2020-10-05,Completed,100.0,24.0,Revenue Dept
SIH26017-PRJ-000402,4,Draft Declaration,2020-10-06,2020-11-23,2020-10-06,2020-11-30,Completed,100.0,7.0,Implementing Agency
SIH26017-PRJ-000402,5,Final Declaration (Sec 19),2020-12-06,2021-02-17,2020-12-06,2021-01-31,Completed,100.0,-17.0,LA Branch
SIH26017-PRJ-000402,6,Award Declaration (Sec 23),2021-02-04,2021-04-17,2021-02-04,2021-06-12,Completed,100.0,56.0,Revenue Dept
SIH26017-PRJ-000402,7,Compensation Disbursement,2021-06-18,2021-11-01,2021-06-18,2021-12-11,Completed,100.0,40.0,LA Branch
SIH26017-PRJ-000402,8,Possession,2021-12-14,2022-02-24,2021-12-14,2022-11-07,Completed,100.0,256.0,District Collectorate
SIH26017-PRJ-000402,9,Mutation & Handover,2022-11-12,2023-01-03,2022-11-12,2023-06-07,Completed,100.0,155.0,District Collectorate
SIH26017-PRJ-000403,1,Preliminary Notification (Sec 11),2024-06-03,2024-08-04,2024-06-03,2024-09-14,Completed,100.0,41.0,Implementing Agency
SIH26017-PRJ-000403,2,Social Impact Assessment (SIA),2024-09-16,2025-01-02,2024-09-16,2025-05-05,Completed,100.0,123.0,District Collectorate
SIH26017-PRJ-000403,3,Survey & Measurement,2025-05-11,2025-07-27,2025-05-11,2026-04-22,Completed,100.0,269.0,District Collectorate
SIH26017-PRJ-000403,4,Draft Declaration,2026-04-23,2026-06-29,2026-04-23,,In Progress,100.0,,District Collectorate
SIH26017-PRJ-000403,5,Final Declaration (Sec 19),2027-10-09,2027-12-25,,,Not Started,0.0,,Implementing Agency
SIH26017-PRJ-000403,6,Award Declaration (Sec 23),2028-11-11,2029-02-15,,,Not Started,0.0,,District Collectorate
SIH26017-PRJ-000403,7,Compensation Disbursement,2029-10-14,2030-03-17,,,Not Started,0.0,,LA Branch
