project_id,approval_type,required_flag,applied_date,approved_date,status,approving_authority,days_taken,is_critical_path_approval
SIH26017-PRJ-000327,SIA Approval,True,2023-11-22,2024-02-15,Approved,District Collector,85.0,True
SIH26017-PRJ-000327,State Govt Approval,True,2023-11-04,2024-01-13,Approved,State Government,70.0,True
SIH26017-PRJ-000327,District Collector Approval,True,2023-11-02,2023-11-29,Approved,District Collector,27.0,False
SIH26017-PRJ-000327,Forest Clearance,True,2024-03-07,2024-07-16,Approved,State Forest Dept,131.0,True
SIH26017-PRJ-000327,Environmental Clearance,True,2024-03-17,2024-07-05,Approved,State Environment Dept / MoEFCC,110.0,True
SIH26017-PRJ-000327,Ministry Approval,True,2024-02-10,2024-04-27,Approved,Concerned Central Ministry,77.0,False
SIH26017-PRJ-000328,SIA Approval,True,2019-05-20,2019-09-15,Approved,District Collector,118.0,True
SIH26017-PRJ-000328,State Govt Approval,True,2019-07-01,,Rejected,State Government,,True
SIH26017-PRJ-000328,District Collector Approval,True,2019-05-21,2019-07-09,Approved,District Collector,49.0,False
SIH26017-PRJ-000328,Environmental Clearance,True,2019-07-10,2020-02-29,Approved,State Environment Dept / MoEFCC,234.0,True
SIH26017-PRJ-000328,Defence NOC,True,2019-07-28,2020-04-06,Approved,Ministry of Defence,253.0,False
SIH26017-PRJ-000329,SIA Approval,True,2020-06-25,2020-10-02,Approved,District Collector,99.0,True
SIH26017-PRJ-000329,State Govt Approval,True,2020-06-23,2020-08-29,Approved,State Government,67.0,True
SIH26017-PRJ-000329,District Collector Approval,True,2020-07-06,2020-08-05,Approved,District Collector,30.0,False
SIH26017-PRJ-000329,Forest Clearance,True,2020-08-03,2021-04-03,Approved,State Forest Dept,243.0,True
SIH26017-PRJ-000329,Environmental Clearance,True,2020-09-16,2021-07-28,Approved,State Environment Dept / MoEFCC,315.0,True
SIH26017-PRJ-000330,SIA Approval,True,2020-05-09,2020-08-21,Approved,District Collector,104.0,True
SIH26017-PRJ-000330,State Govt Approval,True,2020-05-12,2020-07-03,Approved,State Government,52.0,True
SIH26017-PRJ-000330,District Collector Approval,True,2020-05-09,2020-06-04,Approved,District Collector,26.0,False
SIH26017-PRJ-000330,Environmental Clearance,True,2020-07-08,2021-05-23,Approved,State Environment Dept / MoEFCC,319.0,True
SIH26017-PRJ-000330,Ministry Approval,True,2020-09-09,2021-04-05,Approved,Concerned Central Ministry,208.0,False
SIH26017-PRJ-000331,SIA Approval,True,2015-09-02,2015-11-20,Approved,District Collector,79.0,True
SIH26017-PRJ-000331,State Govt Approval,True,2015-08-06,2015-09-20,Approved,State Government,45.0,True
SIH26017-PRJ-000331,District Collector Approval,True,2015-08-07,2015-10-02,Approved,District Collector,56.0,False
SIH26017-PRJ-000331,Environmental Clearance,True,2015-09-08,2016-07-03,Approved,State Environment Dept / MoEFCC,299.0,True
SIH26017-PRJ-000331,Ministry Approval,True,2015-10-21,2016-02-17,Approved,Concerned Central Ministry,119.0,False
SIH26017-PRJ-000332,SIA Approval,True,2022-11-24,2023-02-12,Approved,District Collector,80.0,True
SIH26017-PRJ-000332,State Govt Approval,True,2022-12-28,2023-02-12,Approved,State Government,46.0,True
SIH26017-PRJ-000332,District Collector Approval,True,2022-10-24,2022-11-18,Approved,District Collector,25.0,False
SIH26017-PRJ-000333,SIA Approval,True,2018-06-27,2018-11-03,Approved,District Collector,129.0,True
SIH26017-PRJ-000333,State Govt Approval,True,2018-06-29,2018-10-14,Approved,State Government,107.0,True
SIH26017-PRJ-000333,District Collector Approval,True,2018-05-31,2018-08-23,Approved,District Collector,84.0,False
SIH26017-PRJ-000333,Forest Clearance,True,2018-08-16,2019-10-29,Approved,State Forest Dept,439.0,True
SIH26017-PRJ-000333,Environmental Clearance,True,2018-10-04,2019-04-26,Approved,State Environment Dept / MoEFCC,204.0,True
SIH26017-PRJ-000333,Ministry Approval,True,2018-10-09,2019-02-23,Approved,Concerned Central Ministry,137.0,False
SIH26017-PRJ-000334,SIA Approval,True,2022-08-11,2022-11-09,Approved,District Collector,90.0,True
SIH26017-PRJ-000334,State Govt Approval,True,2022-08-22,2022-10-29,Approved,State Government,68.0,True
SIH26017-PRJ-000334,District Collector Approval,True,2022-07-10,2022-07-31,Approved,District Collector,21.0,False
SIH26017-PRJ-000334,Forest Clearance,True,2022-11-05,2023-06-28,Approved,State Forest Dept,235.0,True
SIH26017-PRJ-000334,Environmental Clearance,True,2022-10-11,2023-06-13,Approved,State Environment Dept / MoEFCC,245.0,True
SIH26017-PRJ-000334,Ministry Approval,True,2022-09-30,2023-03-18,Approved,Concerned Central Ministry,169.0,False
SIH26017-PRJ-000335,SIA Approval,True,2022-09-20,2022-12-09,Approved,District Collector,80.0,True
SIH26017-PRJ-000335,State Govt Approval,True,2022-08-22,2022-11-16,Approved,State Government,86.0,True
SIH26017-PRJ-000335,District Collector Approval,True,2022-09-07,2022-10-28,Approved,District Collector,51.0,False
SIH26017-PRJ-000335,Environmental Clearance,True,2023-01-24,2023-06-30,Approved,State Environment Dept / MoEFCC,157.0,True
SIH26017-PRJ-000335,Ministry Approval,True,2023-01-22,2023-09-12,Approved,Concerned Central Ministry,233.0,False
SIH26017-PRJ-000336,SIA Approval,True,2019-10-11,2019-11-27,Approved,District Collector,47.0,True
SIH26017-PRJ-000336,State Govt Approval,True,2019-11-02,2019-12-23,Approved,State Government,51.0,True
SIH26017-PRJ-000336,District Collector Approval,True,2019-09-27,2019-11-02,Approved,District Collector,36.0,False
SIH26017-PRJ-000336,Environmental Clearance,True,2020-01-12,2020-08-05,Approved,State Environment Dept / MoEFCC,206.0,True
SIH26017-PRJ-000337,SIA Approval,True,2022-12-23,2023-03-15,Approved,District Collector,82.0,True
SIH26017-PRJ-000337,State Govt Approval,True,2023-01-23,2023-05-03,Approved,State Government,100.0,True
SIH26017-PRJ-000337,District Collector Approval,True,2022-12-21,2023-02-04,Approved,District Collector,45.0,False
SIH26017-PRJ-000337,Environmental Clearance,True,2023-05-31,2024-02-18,Approved,State Environment Dept / MoEFCC,263.0,True
SIH26017-PRJ-000338,SIA Approval,True,2016-01-26,2016-04-23,Approved,District Collector,88.0,True
SIH26017-PRJ-000338,State Govt Approval,True,2016-02-20,2016-04-01,Approved,State Government,41.0,True
SIH26017-PRJ-000338,District Collector Approval,True,2016-01-09,2016-02-12,Approved,District Collector,34.0,False
SIH26017-PRJ-000338,Environmental Clearance,True,2016-06-18,2017-01-05,Approved,State Environment Dept / MoEFCC,201.0,True
SIH26017-PRJ-000339,SIA Approval,True,2016-06-18,2016-09-14,Approved,District Collector,88.0,True
SIH26017-PRJ-000339,State Govt Approval,True,2016-08-17,,Rejected,State Government,,True
SIH26017-PRJ-000339,District Collector Approval,True,2016-06-28,2016-08-10,Approved,District Collector,43.0,False
SIH26017-PRJ-000339,Forest Clearance,True,2016-08-18,2017-04-18,Approved,State Forest Dept,243.0,True
SIH26017-PRJ-000339,Wildlife Clearance,True,2016-10-20,2017-12-03,Approved,State Forest Dept,409.0,False
SIH26017-PRJ-000339,Environmental Clearance,True,2016-11-18,2017-04-28,Approved,State Environment Dept / MoEFCC,161.0,True
SIH26017-PRJ-000340,SIA Approval,True,2016-02-04,2016-05-09,Approved,District Collector,95.0,True
SIH26017-PRJ-000340,State Govt Approval,True,2016-02-25,2016-05-18,Approved,State Government,83.0,True
SIH26017-PRJ-000340,District Collector Approval,True,2016-01-23,2016-02-13,Approved,District Collector,21.0,False
SIH26017-PRJ-000340,Environmental Clearance,True,2016-03-13,2016-10-18,Approved,State Environment Dept / MoEFCC,219.0,True
SIH26017-PRJ-000340,Ministry Approval,True,2016-06-10,2017-03-03,Approved,Concerned Central Ministry,266.0,False
SIH26017-PRJ-000341,SIA Approval,True,2023-09-10,2024-01-09,Approved,District Collector,121.0,True
SIH26017-PRJ-000341,State Govt Approval,True,2023-10-24,2024-01-09,Approved,State Government,77.0,True
SIH26017-PRJ-000341,District Collector Approval,True,2023-09-01,2023-10-15,Approved,District Collector,44.0,False
SIH26017-PRJ-000341,Environmental Clearance,True,2023-09-27,2024-02-13,Approved,State Environment Dept / MoEFCC,139.0,True
SIH26017-PRJ-000341,Ministry Approval,True,2024-01-08,2024-08-01,Approved,Concerned Central Ministry,206.0,False
SIH26017-PRJ-000342,SIA Approval,True,2017-08-05,2017-10-02,Approved,District Collector,58.0,True
SIH26017-PRJ-000342,State Govt Approval,True,2017-09-25,2017-11-30,Approved,State Government,66.0,True
SIH26017-PRJ-000342,District Collector Approval,True,2017-08-23,2017-09-28,Approved,District Collector,36.0,False
SIH26017-PRJ-000342,Environmental Clearance,True,2017-09-29,2018-03-25,Approved,State Environment Dept / MoEFCC,177.0,True
SIH26017-PRJ-000343,SIA Approval,True,2023-07-25,2023-10-15,Approved,District Collector,82.0,True
SIH26017-PRJ-000343,State Govt Approval,True,2023-06-30,2023-09-14,Approved,State Government,76.0,True
SIH26017-PRJ-000343,District Collector Approval,True,2023-07-05,2023-08-10,Approved,District Collector,36.0,False
SIH26017-PRJ-000343,Forest Clearance,True,2023-08-20,2024-05-24,Approved,State Forest Dept,278.0,True
SIH26017-PRJ-000343,Environmental Clearance,True,2023-10-05,,Rejected,State Environment Dept / MoEFCC,,True
SIH26017-PRJ-000343,Ministry Approval,True,2023-10-02,2024-04-26,Approved,Concerned Central Ministry,207.0,False
SIH26017-PRJ-000344,SIA Approval,True,2020-01-13,2020-03-14,Approved,District Collector,61.0,True
SIH26017-PRJ-000344,State Govt Approval,True,2020-01-22,2020-02-28,Approved,State Government,37.0,True
SIH26017-PRJ-000344,District Collector Approval,True,2020-01-07,2020-01-30,Approved,District Collector,23.0,False
SIH26017-PRJ-000344,Environmental Clearance,True,2020-04-18,2020-08-25,Approved,State Environment Dept / MoEFCC,129.0,True
SIH26017-PRJ-000344,Ministry Approval,True,2020-04-02,2020-08-05,Approved,Concerned Central Ministry,125.0,False
SIH26017-PRJ-000345,SIA Approval,True,2020-11-22,2021-02-01,Approved,District Collector,71.0,True
SIH26017-PRJ-000345,State Govt Approval,True,2020-12-24,2021-03-17,Approved,State Government,83.0,True
SIH26017-PRJ-000345,District Collector Approval,True,2020-10-28,2020-12-11,Approved,District Collector,44.0,False
SIH26017-PRJ-000345,Environmental Clearance,True,2021-01-24,2021-10-07,Approved,State Environment Dept / MoEFCC,256.0,True
SIH26017-PRJ-000345,Ministry Approval,True,2021-01-14,2021-05-17,Approved,Concerned Central Ministry,123.0,False
SIH26017-PRJ-000346,SIA Approval,True,2020-10-18,2021-01-18,Approved,District Collector,92.0,True
SIH26017-PRJ-000346,State Govt Approval,True,2020-12-02,2021-03-19,Approved,State Government,107.0,True
SIH26017-PRJ-000346,District Collector Approval,True,2020-10-09,2020-11-12,Approved,District Collector,34.0,False
SIH26017-PRJ-000346,Environmental Clearance,True,2021-02-11,2022-01-20,Approved,State Environment Dept / MoEFCC,343.0,True
SIH26017-PRJ-000347,SIA Approval,True,2019-03-07,2019-05-19,Approved,District Collector,73.0,True
SIH26017-PRJ-000347,State Govt Approval,True,2019-03-14,2019-04-23,Approved,State Government,40.0,True
SIH26017-PRJ-000347,District Collector Approval,True,2019-03-22,2019-04-18,Approved,District Collector,27.0,False
SIH26017-PRJ-000347,Forest Clearance,True,2019-06-30,2020-12-25,Approved,State Forest Dept,544.0,True
SIH26017-PRJ-000347,Environmental Clearance,True,2019-05-29,2019-11-12,Approved,State Environment Dept / MoEFCC,167.0,True
SIH26017-PRJ-000348,SIA Approval,True,2023-08-12,2023-09-14,Approved,District Collector,33.0,True
SIH26017-PRJ-000348,State Govt Approval,True,2023-08-05,2023-09-20,Approved,State Government,46.0,True
SIH26017-PRJ-000348,District Collector Approval,True,2023-08-05,2023-08-28,Approved,District Collector,23.0,False
SIH26017-PRJ-000348,Environmental Clearance,True,2023-10-05,2024-04-21,Approved,State Environment Dept / MoEFCC,199.0,True
SIH26017-PRJ-000349,SIA Approval,True,2020-10-29,2021-01-27,Approved,District Collector,90.0,True
SIH26017-PRJ-000349,State Govt Approval,True,2020-10-14,2020-12-11,Approved,State Government,58.0,True
SIH26017-PRJ-000349,District Collector Approval,True,2020-09-20,2020-10-19,Approved,District Collector,29.0,False
SIH26017-PRJ-000349,Forest Clearance,True,2020-12-17,2021-10-22,Approved,State Forest Dept,309.0,True
SIH26017-PRJ-000349,Wildlife Clearance,True,2020-12-08,2021-12-06,Approved,State Forest Dept,363.0,False
SIH26017-PRJ-000349,Environmental Clearance,True,2021-02-03,2021-08-09,Approved,State Environment Dept / MoEFCC,187.0,True
SIH26017-PRJ-000350,SIA Approval,True,2019-07-25,2019-09-13,Approved,District Collector,50.0,True
SIH26017-PRJ-000350,State Govt Approval,True,2019-07-14,2019-09-09,Approved,State Government,57.0,True
SIH26017-PRJ-000350,District Collector Approval,True,2019-07-21,2019-08-15,Approved,District Collector,25.0,False
SIH26017-PRJ-000351,SIA Approval,True,2021-09-14,,Rejected,District Collector,,True
SIH26017-PRJ-000351,State Govt Approval,True,2021-10-02,2021-11-17,Approved,State Government,46.0,True
SIH26017-PRJ-000351,District Collector Approval,True,2021-09-13,2021-10-15,Approved,District Collector,32.0,False
SIH26017-PRJ-000351,Environmental Clearance,True,2021-11-15,2022-06-13,Approved,State Environment Dept / MoEFCC,210.0,True
SIH26017-PRJ-000351,Ministry Approval,True,2022-01-16,2022-07-04,Approved,Concerned Central Ministry,169.0,False
SIH26017-PRJ-000352,SIA Approval,True,2023-10-27,2024-02-28,Approved,District Collector,124.0,True
SIH26017-PRJ-000352,State Govt Approval,True,2023-10-14,2023-12-06,Approved,State Government,53.0,True
SIH26017-PRJ-000352,District Collector Approval,True,2023-10-25,2023-11-29,Approved,District Collector,35.0,False
SIH26017-PRJ-000352,Environmental Clearance,True,2024-01-09,2024-09-02,Approved,State Environment Dept / MoEFCC,237.0,True
SIH26017-PRJ-000353,SIA Approval,True,2024-07-08,2024-12-09,Approved,District Collector,154.0,True
SIH26017-PRJ-000353,State Govt Approval,True,2024-07-01,2024-09-19,Approved,State Government,80.0,True
SIH26017-PRJ-000353,District Collector Approval,True,2024-06-14,2024-07-31,Approved,District Collector,47.0,False
SIH26017-PRJ-000353,Environmental Clearance,True,2024-10-21,2025-05-26,Approved,State Environment Dept / MoEFCC,217.0,True
SIH26017-PRJ-000353,Ministry Approval,True,2024-11-03,2025-07-20,Approved,Concerned Central Ministry,259.0,False
SIH26017-PRJ-000354,SIA Approval,True,2024-10-03,2024-12-16,Approved,District Collector,74.0,True
SIH26017-PRJ-000354,State Govt Approval,True,2024-10-06,2025-02-01,Approved,State Government,118.0,True
SIH26017-PRJ-000354,District Collector Approval,True,2024-09-25,2024-11-07,Approved,District Collector,43.0,False
SIH26017-PRJ-000354,Environmental Clearance,True,2025-01-29,2026-05-17,Approved,State Environment Dept / MoEFCC,473.0,True
SIH26017-PRJ-000355,SIA Approval,True,2023-05-06,2023-08-11,Approved,District Collector,97.0,True
SIH26017-PRJ-000355,State Govt Approval,True,2023-06-27,2023-08-19,Approved,State Government,53.0,True
SIH26017-PRJ-000355,District Collector Approval,True,2023-05-15,2023-06-07,Approved,District Collector,23.0,False
SIH26017-PRJ-000355,Environmental Clearance,True,2023-09-17,2024-05-11,Approved,State Environment Dept / MoEFCC,237.0,True
SIH26017-PRJ-000356,SIA Approval,True,2023-01-09,2023-04-01,Approved,District Collector,82.0,True
SIH26017-PRJ-000356,State Govt Approval,True,2023-01-04,2023-02-28,Approved,State Government,55.0,True
SIH26017-PRJ-000356,District Collector Approval,True,2022-12-30,2023-01-17,Approved,District Collector,18.0,False
SIH26017-PRJ-000356,Environmental Clearance,True,2023-03-01,2023-12-08,Approved,State Environment Dept / MoEFCC,282.0,True
SIH26017-PRJ-000357,SIA Approval,True,2018-11-03,2019-01-13,Approved,District Collector,71.0,True
SIH26017-PRJ-000357,State Govt Approval,True,2018-10-31,2018-12-27,Approved,State Government,57.0,True
SIH26017-PRJ-000357,District Collector Approval,True,2018-10-09,2018-11-21,Approved,District Collector,43.0,False
SIH26017-PRJ-000357,Environmental Clearance,True,2019-02-22,2020-01-21,Approved,State Environment Dept / MoEFCC,333.0,True
SIH26017-PRJ-000358,SIA Approval,True,2020-09-27,2021-01-16,Approved,District Collector,111.0,True
SIH26017-PRJ-000358,State Govt Approval,True,2020-11-05,2021-02-11,Approved,State Government,98.0,True
SIH26017-PRJ-000358,District Collector Approval,True,2020-09-19,2020-11-01,Approved,District Collector,43.0,False
SIH26017-PRJ-000358,Environmental Clearance,True,2021-01-27,2022-03-15,Approved,State Environment Dept / MoEFCC,412.0,True
SIH26017-PRJ-000358,Ministry Approval,True,2021-03-01,2021-09-19,Approved,Concerned Central Ministry,202.0,False
SIH26017-PRJ-000359,SIA Approval,True,2018-09-08,2018-11-02,Approved,District Collector,55.0,True
SIH26017-PRJ-000359,State Govt Approval,True,2018-09-06,2018-12-23,Approved,State Government,108.0,True
SIH26017-PRJ-000359,District Collector Approval,True,2018-09-20,2018-10-20,Approved,District Collector,30.0,False
SIH26017-PRJ-000359,Environmental Clearance,True,2018-12-27,2019-07-06,Approved,State Environment Dept / MoEFCC,191.0,True
SIH26017-PRJ-000359,Defence NOC,True,2018-11-26,2019-04-26,Approved,Ministry of Defence,151.0,False
SIH26017-PRJ-000360,SIA Approval,True,2015-06-10,2015-10-14,Approved,District Collector,126.0,True
SIH26017-PRJ-000360,State Govt Approval,True,2015-06-10,2015-09-06,Approved,State Government,88.0,True
SIH26017-PRJ-000360,District Collector Approval,True,2015-06-16,2015-07-31,Approved,District Collector,45.0,False
SIH26017-PRJ-000360,Environmental Clearance,True,2015-10-21,2016-10-06,Approved,State Environment Dept / MoEFCC,351.0,True
SIH26017-PRJ-000360,Ministry Approval,True,2015-08-10,2016-06-10,Approved,Concerned Central Ministry,305.0,False
SIH26017-PRJ-000361,SIA Approval,True,2015-05-15,2015-07-12,Approved,District Collector,58.0,True
